,Sno,Candidate_Ref,DOJ_Extended,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Postal_Code,Age,Domicile_Name,Date_of_Interview,Status,LOB,Location,Region_Name
8424,11320,3583161,No,3,30,E1,33.33,33.33,0,No,No,Male,Direct,3,500004,34,Telangana,01-06-2013,Joined,ETS,Hyderabad,South
8425,12126,3728613,Yes,12,0,E1,44.44,51.11,4.62,No,No,Female,Direct,4,500004,34,Telangana,27-07-2013,Joined,ETS,Hyderabad,South
8426,12205,3764337,No,9,0,E2,60,130,43.75,No,No,Male,Direct,5,500004,34,Telangana,09-08-2013,Joined,ETS,Hyderabad,South
8427,8697,3287914,Yes,2,30,E1,19.35,9.68,-8.11,No,No,Male,Direct,3,500004,28,Bihar,12-01-2014,Not Joined,ETS,Hyderabad,South
8428,12210,3772066,Yes,3,0,E3,0,-2.86,-2.86,No,Yes,Male,Direct,11,500004,34,Bihar,10-08-2013,Joined,ETS,Hyderabad,South
8429,5471,2588287,Yes,60,60,E2,16.28,10.47,-5,No,No,Male,Employee Referral,6,500004,31,Haryana,23-05-2014,Joined,ETS,Hyderabad,South
8430,6533,2829115,No,5,60,E1,35.66,35.66,0,No,No,Female,Direct,4,500004,30,Punjab,31-03-2013,Joined,ETS,Hyderabad,South
8431,3627,2395385,No,24,30,E1,18.52,18.52,0,No,No,Female,Direct,5,500004,29,Uttar Pradesh,24-11-2013,Joined,ETS,Hyderabad,South
8432,4372,2459996,Yes,4,30,E2,20,20,0,No,No,Female,Direct,7,500004,39,Uttar Pradesh,26-01-2014,Joined,ETS,Hyderabad,South
8433,12076,3714991,Yes,17,0,E1,40,40,0,Yes,Yes,Male,Direct,4,500004,34,Uttar Pradesh,20-07-2013,Joined,ETS,Hyderabad,South
8434,4734,2481340,Yes,2,30,E1,36.36,18.18,-13.33,No,Yes,Male,Direct,3,500004,28,Andhra Pradesh,24-01-2014,Joined,ETS,Hyderabad,South
8435,12097,3721105,No,4,0,E1,44.23,16.99,-18.89,No,No,Male,Direct,5,500004,34,Andhra Pradesh,23-07-2013,Joined,ETS,Hyderabad,South
8436,12134,3737201,No,2,30,E1,54.55,5.45,-31.76,No,No,Male,Direct,4,500004,34,Andhra Pradesh,29-07-2013,Joined,ETS,Hyderabad,South
8437,7537,3211818,No,28,60,E1,20,20,0,No,No,Male,Direct,4,500004,29,Odisha,29-09-2013,Not Joined,BFSI,Hyderabad,South
8438,10979,3511972,No,8,60,E2,7.2,7.2,0,No,Yes,Male,Direct,10,500004,34,Rajasthan,16-04-2013,Joined,BFSI,Hyderabad,South
8439,12145,3738377,No,1,0,E2,39.86,35.66,-3,No,Yes,Male,Direct,6,500004,34,Bihar,01-08-2013,Joined,BFSI,Hyderabad,South
8440,10555,3458529,Yes,4,30,E1,33.33,55.56,16.67,No,No,Male,Agency,3,500004,34,Kerala,15-01-2013,Not Joined,BFSI,Hyderabad,South
8441,11265,3577175,Yes,5,30,E2,19.05,19.05,0,No,No,Female,Direct,7,500004,34,Kerala,01-06-2013,Joined,BFSI,Hyderabad,South
8442,6830,2862132,Yes,40,30,E1,66.67,47.22,-11.67,No,No,Male,Direct,3,500004,31,Goa,18-06-2013,Joined,CSMP,Hyderabad,South
8443,7377,3177374,No,5,30,E1,40.39,33.91,-4.62,No,Yes,Male,Direct,3,500004,32,Himachal Pradesh,18-08-2013,Joined,CSMP,Hyderabad,South
8444,3153,2364589,Yes,129,90,E1,59.09,59.09,0,No,No,Male,Direct,4,500004,28,Jharkhand,27-10-2013,Joined,CSMP,Hyderabad,South
8445,3608,2394798,No,6,30,E1,66.67,52.08,-8.75,No,No,Male,Direct,4,500004,29,Chandigarh,19-11-2013,Joined,CSMP,Hyderabad,South
8446,3768,2407676,Yes,4,90,E1,70.21,59.57,-6.25,No,No,Male,Direct,4,500004,30,Chandigarh,15-09-2013,Joined,CSMP,Hyderabad,South
8447,6112,2786107,Yes,2,60,E1,23.08,7.69,-12.5,No,No,Male,Agency,3,500004,29,Chandigarh,18-03-2013,Joined,CSMP,Hyderabad,South
8448,6425,2822676,Yes,53,60,E1,31.06,31.06,0,No,Yes,Male,Direct,5,500004,28,Tripura,02-06-2013,Joined,CSMP,Hyderabad,South
8449,6959,3029342,Yes,21,45,E1,29.15,24.54,-3.57,No,No,Male,Agency,3,500004,25,Tripura,23-07-2013,Joined,CSMP,Hyderabad,South
8450,7019,3030365,Yes,31,45,E1,62.5,37.5,-15.38,No,No,Female,Agency,2,500004,30,Tripura,08-08-2013,Joined,CSMP,Hyderabad,South
8451,7038,3033639,No,13,30,E1,14.81,9.26,-4.84,No,No,Male,Agency,3,500004,27,Tripura,13-08-2013,Joined,CSMP,Hyderabad,South
8452,6188,2797853,Yes,87,90,E1,43.08,21.54,-15.05,No,No,Female,Agency,5,500004,27,West Bengal,01-04-2013,Joined,CSMP,Hyderabad,South
8453,6594,2836593,Yes,43,45,E1,35.25,35.25,0,No,No,Male,Direct,4,500004,31,West Bengal,18-04-2013,Joined,CSMP,Hyderabad,South
8454,7368,3119564,Yes,66,60,E1,44.44,44.44,0,No,No,Male,Direct,4,500004,32,West Bengal,17-08-2013,Joined,CSMP,Hyderabad,South
8455,6122,2786314,Yes,32,30,E1,37.1,33.06,-2.94,No,No,Male,Agency,4,500004,30,Uttarkhand,20-03-2013,Joined,CSMP,Hyderabad,South
8456,8660,3287055,Yes,27,60,E2,47.2,43.52,-2.5,Yes,No,Male,Direct,7,500004,31,Uttarkhand,07-01-2014,Not Joined,CSMP,Hyderabad,South
8457,10765,3482409,Yes,12,30,E3,11.84,6.58,-4.71,Yes,No,Female,Agency,10,500004,34,Uttarkhand,10-03-2013,Joined,CSMP,Hyderabad,South
8458,9868,3381939,No,16,30,E1,55.56,44.44,-7.14,No,No,Male,Direct,5,500004,34,Delhi,16-02-2013,Joined,CSMP,Hyderabad,South
8459,200,2615966,No,11,30,E1,-29.2,-29.2,0,No,No,Female,Employee Referral,3,500004,26,Madhya Pradesh,26-04-2013,Not Joined,CSMP,Hyderabad,South
8460,3246,2364941,Yes,1,90,E1,59.09,59.09,0,No,No,Male,Direct,4,500004,28,Madhya Pradesh,24-11-2013,Joined,CSMP,Hyderabad,South
8461,5275,2565848,Yes,7,30,E1,30,10,-15.38,No,No,Male,Employee Referral,4,500004,27,Chhattisgarh,16-11-2013,Joined,CSMP,Hyderabad,South
8462,7382,3187341,No,4,45,E1,53.85,61.54,5,No,No,Male,Direct,2,500004,27,Chhattisgarh,19-08-2013,Joined,CSMP,Hyderabad,South
8463,7376,3175169,No,4,30,E1,25,22.92,-1.67,No,Yes,Male,Direct,4,500004,30,Gujarat,18-08-2013,Joined,CSMP,Hyderabad,South
8464,9000,3305314,No,49,30,E1,21.95,8.54,-11,No,No,Male,Direct,3,500004,30,Gujarat,24-12-2013,Joined,CSMP,Hyderabad,South
8465,5652,2598677,Yes,11,60,E1,108.33,108.33,0,No,No,Male,Direct,2,500004,25,Tamil Nadu,10-07-2014,Joined,CSMP,Hyderabad,South
8466,7020,3030408,Yes,4,90,E2,21.79,25,2.63,No,No,Male,Direct,5,500004,28,Tamil Nadu,08-08-2013,Not Joined,CSMP,Hyderabad,South
8467,5360,2578733,Yes,6,60,E2,25,25,0,Yes,No,Male,Agency,7,500004,37,Karnataka,12-01-2013,Joined,CSMP,Hyderabad,South
8468,3250,2364984,Yes,105,90,E1,69.57,69.57,0,No,No,Male,Direct,3,500004,31,Odisha,26-11-2013,Joined,CSMP,Hyderabad,South
8469,4613,2474402,Yes,18,60,E1,80.72,80.72,0,No,No,Male,Direct,3,500004,26,Odisha,08-01-2014,Not Joined,CSMP,Hyderabad,South
8470,3002,2357371,No,7,30,E1,55.26,55.26,0,No,No,Female,Direct,2,500004,25,Manipur,10-09-2013,Not Joined,CSMP,Hyderabad,South
8471,4862,2486553,Yes,43,45,E2,25.33,25.33,0,No,No,Female,Direct,7,500004,33,Manipur,21-02-2014,Not Joined,CSMP,Hyderabad,South
8472,6297,2813997,Yes,15,30,E1,14.29,14.29,0,No,No,Male,Direct,3,500004,28,Manipur,02-05-2013,Not Joined,CSMP,Hyderabad,South
8473,3610,2394822,No,4,30,E1,52.17,52.17,0,No,No,Male,Direct,4,500004,30,Telangana,19-11-2013,Joined,CSMP,Hyderabad,South
8474,6922,2938869,No,25,30,E1,25,13.46,-9.23,No,No,Male,Agency,4,500004,30,Bihar,11-07-2013,Joined,CSMP,Hyderabad,South
8475,4239,2444799,Yes,37,45,E2,48.39,41.94,-4.35,No,No,Male,Direct,7,500004,34,Kerala,10-01-2014,Joined,CSMP,Hyderabad,South
8476,10842,3496907,Yes,59,60,E2,38.46,38.46,0,No,No,Male,Employee Referral,4,500004,34,Kerala,26-03-2013,Joined,CSMP,Hyderabad,South
8477,3866,2417667,Yes,84,60,E2,63.93,42.62,-13,No,No,Male,Direct,6,500004,31,Punjab,15-10-2013,Not Joined,CSMP,Hyderabad,South
8478,5718,2604826,Yes,28,30,E2,39.58,39.58,0,No,No,Male,Direct,8,500004,34,Punjab,13-01-2013,Not Joined,CSMP,Hyderabad,South
8479,1280,2212769,Yes,0,0,E2,93.33,78.8,-7.52,No,No,Female,Direct,8,500004,30,Uttar Pradesh,26-03-2013,Joined,CSMP,Hyderabad,South
8480,7005,3030185,Yes,17,60,E1,69.01,54.93,-8.33,No,No,Female,Agency,3,500004,26,Uttar Pradesh,05-08-2013,Not Joined,CSMP,Hyderabad,South
8481,1343,2216477,Yes,23,60,E1,49.12,26.32,-15.29,No,No,Male,Agency,4,500004,26,Andhra Pradesh,12-04-2013,Not Joined,CSMP,Hyderabad,South
8482,3054,2360841,Yes,41,30,E1,156.04,156.04,0,No,No,Female,Direct,2,500004,25,Andhra Pradesh,26-09-2013,Joined,CSMP,Hyderabad,South
8483,4580,2469500,Yes,12,60,E3,22.52,22.52,0,No,No,Male,Agency,24,500004,38,Goa,04-01-2014,Joined,AXON,Hyderabad,South
8484,6784,2861273,No,63,30,E1,34.92,23.81,-8.24,Yes,No,Male,Direct,4,500004,28,Goa,05-06-2013,Joined,AXON,Hyderabad,South
8485,6769,2859446,No,4,90,E1,36.99,6.85,-22,No,No,Male,Direct,6,500004,31,Jharkhand,28-05-2013,Not Joined,AXON,Hyderabad,South
8486,6771,2859500,Yes,47,60,E2,8.49,1.89,-6.09,No,No,Female,Direct,7,500004,33,Tripura,29-05-2013,Joined,AXON,Hyderabad,South
8487,8086,3250767,Yes,59,60,E2,38.89,31.94,-5,No,No,Male,Direct,6,500004,32,Tripura,21-11-2013,Joined,AXON,Hyderabad,South
8488,9257,3328408,Yes,65,60,E2,64.41,48.94,-9.41,No,No,Male,Agency,6,500004,34,Tripura,30-01-2014,Joined,AXON,Hyderabad,South
8489,10323,3430206,Yes,13,30,E2,17.65,5.88,-10,Yes,No,Male,Direct,5,500004,34,Tripura,20-01-2013,Not Joined,AXON,Hyderabad,South
8490,6834,2862249,Yes,50,45,E1,77.78,60,-10,No,No,Male,Direct,4,500004,27,Uttarkhand,19-06-2013,Joined,AXON,Hyderabad,South
8491,11717,3636801,Yes,11,0,E2,52.44,46.34,-4,Yes,No,Male,Direct,8,500004,34,Uttarkhand,11-05-2013,Joined,AXON,Hyderabad,South
8492,6779,2859678,No,6,30,E1,76.47,61.76,-8.33,No,No,Female,Direct,3,500004,26,Delhi,05-06-2013,Joined,AXON,Hyderabad,South
8493,5363,2578756,Yes,13,30,E1,33.33,33.33,0,No,No,Male,Direct,3,500004,25,Madhya Pradesh,27-01-2013,Joined,AXON,Hyderabad,South
8494,8613,3284637,Yes,61,60,E3,9.68,29.03,17.65,Yes,No,Male,Agency,9,500004,36,Madhya Pradesh,02-01-2014,Not Joined,AXON,Hyderabad,South
8495,5973,2635968,Yes,6,30,E3,8.33,2.78,-5.13,No,No,Male,Employee Referral,10,500004,34,Chhattisgarh,03-02-2013,Joined,AXON,Hyderabad,South
8496,9260,3328461,Yes,61,90,E1,57.89,57.89,0,No,No,Female,Agency,4,500004,34,Chhattisgarh,30-01-2014,Not Joined,AXON,Hyderabad,South
8497,9788,3379280,No,0,90,E1,60.92,56.32,-2.86,Yes,No,Male,Direct,3,500004,34,Chhattisgarh,26-11-2013,Joined,AXON,Hyderabad,South
8498,7170,3040666,Yes,1,30,E2,47.73,47.73,0,No,No,Male,Direct,6,500004,32,Gujarat,25-06-2013,Joined,AXON,Hyderabad,South
8499,11635,3621790,No,0,0,E3,25.76,15.56,-8.11,Yes,No,Male,Employee Referral,14,500004,34,Karnataka,25-04-2013,Joined,AXON,Hyderabad,South
8500,4933,2538003,Yes,81,90,E2,30,0,-23.08,No,No,Male,Direct,8,500004,38,Odisha,31-05-2013,Joined,AXON,Hyderabad,South
8501,6780,2859698,No,10,30,E2,61.54,50,-7.14,Yes,No,Male,Direct,6,500004,31,Odisha,05-06-2013,Joined,AXON,Hyderabad,South
8502,9253,3328323,Yes,71,60,E2,50.38,27.82,-15,No,No,Male,Agency,5,500004,34,Odisha,30-01-2014,Not Joined,AXON,Hyderabad,South
8503,9876,3381987,Yes,47,30,E1,38.89,33.33,-4,No,No,Female,Direct,5,500004,34,Odisha,26-04-2013,Joined,AXON,Hyderabad,South
8504,11641,3622179,No,1,60,E2,14.94,24.14,8,No,No,Male,Direct,5,500004,34,Odisha,26-04-2013,Joined,AXON,Hyderabad,South
8505,6951,3021598,Yes,12,30,E1,27.78,26.67,-0.87,No,No,Male,Employee Referral,5,500004,29,Rajasthan,19-07-2013,Joined,AXON,Hyderabad,South
8506,11741,3637428,No,32,30,E1,26.51,6.02,-16.19,No,No,Male,Direct,4,500004,34,Rajasthan,13-05-2013,Joined,AXON,Hyderabad,South
8507,8066,3250654,Yes,65,90,E1,66.67,54.76,-7.14,No,No,Male,Direct,3,500004,26,Maharashtra,13-11-2013,Joined,AXON,Hyderabad,South
8508,6210,2798552,Yes,57,90,E2,40.31,40.31,0,No,No,Male,Direct,5,500004,28,Telangana,08-04-2013,Joined,AXON,Hyderabad,South
8509,6783,2861256,No,0,45,E1,78.57,48.81,-16.67,No,No,Male,Direct,3,500004,26,Telangana,05-06-2013,Joined,AXON,Hyderabad,South
8510,8193,3257394,Yes,62,60,E1,75,50,-14.29,No,No,Male,Employee Referral,4,500004,26,Telangana,18-12-2013,Not Joined,AXON,Hyderabad,South
8511,9255,3328375,No,20,60,E2,25,12.5,-10,No,No,Male,Agency,10,500004,34,Bihar,30-01-2014,Not Joined,AXON,Hyderabad,South
8512,5161,2560766,Yes,95,90,E2,38.3,32.98,-3.85,No,No,Male,Direct,8,500004,30,Kerala,25-06-2013,Joined,AXON,Hyderabad,South
8513,6776,2859591,No,15,30,E2,40,30,-7.14,No,No,Male,Direct,6,500004,32,Kerala,04-06-2013,Not Joined,AXON,Hyderabad,South
8514,11017,3517225,Yes,39,30,E2,38.46,38.46,0,Yes,No,Male,Direct,8,500004,34,Haryana,21-04-2013,Joined,AXON,Hyderabad,South
8515,6754,2856285,No,1,60,E1,77.78,48.89,-16.25,No,No,Male,Direct,3,500004,25,Punjab,26-05-2013,Not Joined,AXON,Hyderabad,South
8516,6956,3028223,No,14,30,E1,75.68,62.16,-7.69,No,No,Male,Employee Referral,3,500004,27,Uttar Pradesh,21-07-2013,Joined,AXON,Hyderabad,South
8517,9252,3328301,Yes,57,30,E1,59.57,38.3,-13.33,No,No,Female,Agency,6,500004,34,Uttar Pradesh,30-01-2014,Joined,AXON,Hyderabad,South
8518,10106,3404582,No,8,90,E2,11.94,23.13,10,No,No,Male,Direct,8,500004,34,Uttar Pradesh,10-04-2014,Not Joined,AXON,Hyderabad,South
8519,7498,3205176,Yes,4,30,E3,31.2,31.2,0,No,No,Male,Employee Referral,16,500004,41,Andhra Pradesh,20-09-2013,Joined,AXON,Hyderabad,South
8520,8012,3250372,No,47,45,E2,34.62,29.81,-3.57,No,No,Male,Employee Referral,6,500004,32,Andhra Pradesh,31-10-2013,Joined,AXON,Hyderabad,South
8521,9870,3381946,Yes,49,90,E1,35.43,33.86,-1.16,No,No,Male,Direct,6,500004,34,Andhra Pradesh,07-03-2013,Joined,AXON,Hyderabad,South
8522,11003,3516640,No,5,0,E1,52.78,25,-18.18,Yes,No,Female,Agency,5,500004,34,Andhra Pradesh,20-04-2013,Joined,AXON,Hyderabad,South
8523,4707,2479162,Yes,89,90,E1,71.67,50.21,-12.5,No,No,Male,Direct,3,500004,27,Goa,20-01-2014,Not Joined,EAS,Hyderabad,South
8524,6378,2819750,Yes,4,60,E1,40,40,0,No,No,Male,Direct,4,500004,27,Goa,20-05-2013,Not Joined,EAS,Hyderabad,South
8525,2112,2283361,Yes,13,45,E2,38.89,31.94,-5,No,No,Male,Direct,10,500004,35,Himachal Pradesh,29-05-2013,Not Joined,EAS,Hyderabad,South
8526,4902,2534727,Yes,14,30,E1,55.56,51.11,-2.86,No,No,Male,Agency,3,500004,25,Himachal Pradesh,01-03-2014,Joined,EAS,Hyderabad,South
8527,5144,2560277,Yes,34,30,E2,30,24.26,-4.42,No,No,Male,Direct,5,500004,30,Himachal Pradesh,04-06-2013,Joined,EAS,Hyderabad,South
8528,5156,2560695,Yes,68,60,E2,30,21.43,-6.59,No,No,Male,Direct,10,500004,33,Himachal Pradesh,17-06-2013,Joined,EAS,Hyderabad,South
8529,7384,3187376,Yes,28,30,E2,39.87,30.72,-6.54,No,No,Male,Direct,7,500004,30,Himachal Pradesh,20-08-2013,Not Joined,EAS,Hyderabad,South
8530,7410,3195447,Yes,20,90,E2,54.32,54.32,0,No,No,Male,Employee Referral,5,500004,32,Himachal Pradesh,26-08-2013,Joined,EAS,Hyderabad,South
8531,7663,3225167,Yes,29,30,E2,14.58,14.58,0,No,No,Male,Direct,7,500004,34,Himachal Pradesh,04-11-2013,Not Joined,EAS,Hyderabad,South
8532,7897,3244294,Yes,41,60,E2,23.81,23.81,0,No,No,Male,Direct,10,500004,31,Himachal Pradesh,27-09-2013,Not Joined,EAS,Hyderabad,South
8533,9705,3360222,Yes,17,90,E1,34.62,25,-7.14,No,No,Male,Direct,3,500004,34,Himachal Pradesh,09-09-2013,Not Joined,EAS,Hyderabad,South
8534,12052,3707015,Yes,2,30,E1,20,30,8.33,No,Yes,Male,Direct,3,500004,34,Himachal Pradesh,17-07-2013,Joined,EAS,Hyderabad,South
8535,5146,2560416,Yes,63,90,E2,37.5,31.25,-4.55,No,No,Male,Agency,6,500004,29,Jharkhand,04-06-2013,Joined,EAS,Hyderabad,South
8536,9317,3333914,Yes,41,45,E1,50,40,-6.67,No,No,Male,Direct,7,500004,34,Jharkhand,13-02-2014,Joined,EAS,Hyderabad,South
8537,9826,3379925,Yes,38,60,E2,55.17,55.17,0,Yes,Yes,Male,Employee Referral,6,500004,34,Jharkhand,07-01-2014,Joined,EAS,Hyderabad,South
8538,7924,3245975,Yes,90,90,E3,34.83,26.4,-6.25,No,No,Male,Direct,10,500004,35,Chandigarh,02-10-2013,Joined,EAS,Hyderabad,South
8539,11366,3588635,Yes,42,0,E2,30,21.79,-6.31,No,No,Male,Direct,6,500004,34,Chandigarh,16-03-2013,Joined,EAS,Hyderabad,South
8540,3338,2372122,Yes,3,30,E1,42.86,42.86,0,No,No,Male,Direct,4,500004,28,Tripura,18-12-2013,Joined,EAS,Hyderabad,South
8541,4848,2485659,Yes,81,30,E2,11.11,22.22,10,No,No,Male,Direct,7,500004,29,Tripura,17-02-2014,Not Joined,EAS,Hyderabad,South
8542,4896,2534593,Yes,11,30,E2,42.86,42.86,0,No,No,Male,Direct,6,500004,32,Tripura,27-02-2014,Not Joined,EAS,Hyderabad,South
8543,2351,2286033,Yes,0,45,E2,20.39,15.57,-4,No,No,Male,Direct,10,500004,33,West Bengal,05-07-2013,Joined,EAS,Hyderabad,South
8544,5467,2587252,Yes,92,90,E1,76.63,63.04,-7.69,No,Yes,Male,Direct,3,500004,28,West Bengal,19-05-2014,Joined,EAS,Hyderabad,South
8545,7528,3211564,Yes,74,60,E1,11.84,0,-10.59,No,Yes,Male,Direct,4,500004,27,West Bengal,26-09-2013,Joined,EAS,Hyderabad,South
8546,440,3495740,Yes,20,0,E2,45.16,41.13,-2.78,Yes,No,Male,Employee Referral,9,500004,33,Uttarkhand,07-01-2014,Joined,EAS,Hyderabad,South
8547,1262,2211793,Yes,90,60,E2,30.47,30.47,0,No,No,Male,Direct,10,500004,39,Uttarkhand,20-03-2013,Joined,EAS,Hyderabad,South
8548,10141,3411914,Yes,1,30,E2,80,90,5.56,No,No,Male,Direct,5,500004,34,Uttarkhand,10-05-2014,Not Joined,EAS,Hyderabad,South
8549,11367,3588645,Yes,28,30,E2,35,25,-7.41,No,No,Male,Direct,6,500004,34,Uttarkhand,17-03-2013,Joined,EAS,Hyderabad,South
8550,3144,2364511,Yes,104,30,E2,41.09,32.28,-6.25,No,No,Male,Direct,5,500004,30,Delhi,25-10-2013,Not Joined,EAS,Hyderabad,South
8551,3546,2383303,Yes,4,30,E1,20,10,-8.33,No,No,Female,Agency,3,500004,28,Delhi,04-11-2013,Joined,EAS,Hyderabad,South
8552,5796,2609838,Yes,35,60,E2,74.6,61.9,-7.27,No,No,Male,Direct,5,500004,30,Delhi,10-02-2013,Joined,EAS,Hyderabad,South
8553,7346,3096513,Yes,86,90,E2,25,32.35,5.88,No,No,Female,Direct,5,500004,28,Delhi,11-08-2013,Joined,EAS,Hyderabad,South
8554,10293,3429160,Yes,1,30,E1,27.27,36.36,7.14,Yes,Yes,Male,Direct,5,500004,34,Delhi,12-01-2013,Joined,EAS,Hyderabad,South
8555,11629,3618759,Yes,13,30,E2,33.33,50.83,13.13,No,Yes,Male,Direct,6,500004,34,Delhi,23-04-2013,Joined,EAS,Hyderabad,South
8556,3125,2364317,Yes,4,60,E3,30.72,24.18,-5,No,No,Male,Direct,10,500004,33,Madhya Pradesh,21-10-2013,Not Joined,EAS,Hyderabad,South
8557,3928,2420218,Yes,69,45,E2,23.81,19.05,-3.85,No,No,Male,Agency,7,500004,29,Madhya Pradesh,02-11-2013,Joined,EAS,Hyderabad,South
8558,5720,2604848,Yes,71,60,E2,66.67,66.67,0,No,No,Male,Direct,5,500004,31,Madhya Pradesh,14-01-2013,Joined,EAS,Hyderabad,South
8559,11179,3537851,Yes,22,30,E1,50,45,-3.33,No,No,Male,Direct,3,500004,34,Madhya Pradesh,18-05-2013,Joined,EAS,Hyderabad,South
8560,4965,2544105,Yes,65,90,E1,60.38,50.94,-5.88,No,No,Male,Direct,3,500004,27,Chhattisgarh,28-10-2013,Not Joined,EAS,Hyderabad,South
8561,8606,3284440,Yes,0,30,E1,12.07,12.07,0,No,No,Female,Agency,4,500004,26,Chhattisgarh,30-12-2013,Joined,EAS,Hyderabad,South
8562,3705,2405008,Yes,4,60,E1,87.5,64.06,-12.5,No,No,Male,Employee Referral,3,500004,25,Gujarat,13-12-2013,Not Joined,EAS,Hyderabad,South
8563,584,2126878,Yes,78,30,E2,-4.26,2.13,6.67,No,No,Male,Direct,6,500004,29,Tamil Nadu,19-05-2014,Not Joined,EAS,Hyderabad,South
8564,5849,2613768,Yes,50,30,E3,27.95,27.95,0,No,No,Male,Direct,10,500004,40,Tamil Nadu,02-03-2013,Joined,EAS,Hyderabad,South
8565,5880,2614501,Yes,4,60,E1,4.65,0,-4.44,No,No,Male,Direct,4,500004,32,Tamil Nadu,06-01-2013,Not Joined,EAS,Hyderabad,South
8566,9042,3311695,Yes,26,30,E1,66.67,66.67,0,No,No,Male,Employee Referral,4,500004,31,Tamil Nadu,04-01-2014,Joined,EAS,Hyderabad,South
8567,10249,3424067,Yes,6,0,E2,15.34,18.8,3,No,Yes,Male,Employee Referral,9,500004,34,Tamil Nadu,02-01-2013,Joined,EAS,Hyderabad,South
8568,2685,2340930,Yes,3,45,E2,42.86,42.86,0,No,No,Male,Direct,9,500004,37,Karnataka,17-06-2013,Joined,EAS,Hyderabad,South
8569,3405,2372885,No,61,60,E2,45.45,54.55,6.25,No,No,Male,Direct,7,500004,30,Karnataka,29-09-2013,Not Joined,EAS,Hyderabad,South
8570,4720,2481024,Yes,26,60,E2,37.5,31.25,-4.55,No,No,Male,Direct,6,500004,32,Karnataka,22-01-2014,Joined,EAS,Hyderabad,South
8571,4900,2534681,Yes,0,30,E3,66.67,66.67,0,No,No,Male,Agency,11,500004,35,Karnataka,28-02-2014,Joined,EAS,Hyderabad,South
8572,2876,2351970,Yes,7,30,E2,41.67,33.33,-5.88,No,No,Male,Agency,7,500004,30,Odisha,07-08-2013,Joined,EAS,Hyderabad,South
8573,5159,2560752,Yes,62,60,E1,81.82,66.67,-8.33,No,No,Male,Direct,3,500004,25,Odisha,24-06-2013,Joined,EAS,Hyderabad,South
8574,6854,2866066,Yes,91,60,E2,10,9.41,-0.53,No,No,Male,Agency,10,500004,36,Odisha,25-06-2013,Not Joined,EAS,Hyderabad,South
8575,7413,3195504,Yes,1,60,E1,39.13,39.13,0,No,No,Male,Employee Referral,6,500004,29,Odisha,27-08-2013,Joined,EAS,Hyderabad,South
8576,12093,3720977,Yes,7,30,E2,23.08,38.46,12.5,No,Yes,Male,Direct,7,500004,34,Odisha,23-07-2013,Joined,EAS,Hyderabad,South
8577,7383,3187371,Yes,14,30,E2,47.37,42.11,-3.57,No,No,Male,Direct,8,500004,36,Rajasthan,19-08-2013,Not Joined,EAS,Hyderabad,South
8578,2436,2287119,Yes,2,30,E1,66.67,66.67,0,No,No,Male,Direct,4,500004,30,Manipur,18-07-2013,Joined,EAS,Hyderabad,South
8579,10610,3463357,Yes,17,30,E2,26.44,26.44,0,No,No,Male,Employee Referral,7,500004,34,Manipur,30-01-2013,Joined,EAS,Hyderabad,South
8580,1174,2206093,Yes,0,0,E3,33.86,29.92,-2.94,No,No,Female,Direct,9,500004,34,Maharashtra,18-02-2013,Joined,EAS,Hyderabad,South
8581,11184,3538015,Yes,28,0,E1,33.33,50,12.5,No,Yes,Male,Direct,5,500004,34,Telangana,19-05-2013,Joined,EAS,Hyderabad,South
8582,3547,2383317,Yes,52,60,E1,54.55,36.36,-11.76,No,No,Male,Agency,3,500004,30,Kerala,04-11-2013,Joined,EAS,Hyderabad,South
8583,9162,3321778,Yes,40,30,E2,50,210,106.67,No,No,Male,Direct,7,500004,35,Kerala,20-01-2014,Joined,EAS,Hyderabad,South
8584,9527,3351642,Yes,6,60,E2,42.86,42.86,0,No,No,Male,Employee Referral,5,500004,34,Kerala,16-02-2013,Not Joined,EAS,Hyderabad,South
8585,4836,2485472,Yes,19,60,E2,42.16,47.06,3.45,No,No,Male,Direct,8,500004,37,Haryana,13-02-2014,Joined,EAS,Hyderabad,South
8586,4839,2485525,Yes,6,30,E3,33.33,98,48.5,No,No,Male,Direct,10,500004,32,Haryana,14-02-2014,Joined,EAS,Hyderabad,South
8587,5107,2556363,Yes,1,60,E1,80.56,72.22,-4.62,No,No,Male,Direct,4,500004,27,Haryana,01-05-2013,Joined,EAS,Hyderabad,South
8588,7378,3187259,Yes,39,30,E1,38.89,38.89,0,No,No,Female,Direct,4,500004,35,Haryana,18-08-2013,Joined,EAS,Hyderabad,South
8589,11348,3587969,Yes,16,60,E1,33.33,-25,-43.75,No,No,Male,Direct,3,500004,34,Haryana,12-03-2013,Not Joined,EAS,Hyderabad,South
8590,4997,2544803,Yes,62,60,E1,66.67,66.67,0,No,No,Male,Direct,3,500004,25,Punjab,03-06-2014,Joined,EAS,Hyderabad,South
8591,8467,3274210,Yes,31,60,E2,20.93,20.93,0,No,No,Male,Employee Referral,8,500004,40,Uttar Pradesh,28-11-2013,Joined,EAS,Hyderabad,South
